playlist_id,playlist_name,playlist_uri,playlist_owner,track_id,track_name,track_uri,track_artists,album_id,album_name,album_uri,album_release_date,duration_ms,explicit,track_number,disc_number,added_at,tempo,danceability,acousticness
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,6Gy7rXB6Ku5vIWC7WGWsl3,KIKA,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,6ix9ine | Tory Lanez,03KcW1ZhaSnj8pIk1LUNQs,DUMMY BOY,spotify:album:03KcW1ZhaSnj8pIk1LUNQs,2018-11-27,136031,True,4,1,2018-11-30T17:27:00Z,126,89,1
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,358uP4VwX0XYKji2IW19zi,Moves,spotify:track:358uP4VwX0XYKji2IW19zi,Big Sean,40cDsJwMgOO5yFI7XQKm8U,I Decided.,spotify:album:40cDsJwMgOO5yFI7XQKm8U,2017-02-03,142906,True,6,1,2018-01-22T21:15:44Z,75,82,5
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,7l3E7lcozEodtVsSTCkcaA,ZEZE (feat. Travis Scott & Offset),spotify:track:7l3E7lcozEodtVsSTCkcaA,Kodak Black | Offset | Travis Scott,7DER9glBF0SYJU2R54Ipte,ZEZE (feat. Travis Scott & Offset),spotify:album:7DER9glBF0SYJU2R54Ipte,2018-10-12,228653,True,1,1,2018-10-26T18:14:15Z,98,87,6
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,6iWpG6qKCNHXuWzQi6lqlq,I Don't F**k With You,spotify:track:6iWpG6qKCNHXuWzQi6lqlq,Trinix,0f35FMDJ2IvU17QlKer1nN,I Don't F**k With You,spotify:album:0f35FMDJ2IvU17QlKer1nN,2015-03-10,140869,True,1,1,2018-01-22T21:15:47Z,,,
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,4zUhfdQFzd4Id4Ty2XDNiz,Send It Up,spotify:track:4zUhfdQFzd4Id4Ty2XDNiz,Kanye West,0XTAmejG8F97wF5MWoVbaY,Yeezus,spotify:album:0XTAmejG8F97wF5MWoVbaY,2013-01-01,178040,True,9,1,2018-01-22T21:16:43Z,93,70,30
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,1L0rvFTlpoR8rHxdR4lTSN,Gas Pedal,spotify:track:1L0rvFTlpoR8rHxdR4lTSN,Sage The Gemini | Iamsu!,6PSbEhykje2uilFnaEfi4u,Remember Me,spotify:album:6PSbEhykje2uilFnaEfi4u,2014-01-01,208160,True,4,1,2018-03-15T14:12:39Z,97,85,3
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,0uMUvbkTdjBNZ5UuHZ5PIj,IV. Sweatpants,spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,Childish Gambino,63McpWDS7P0dF06fqXQMCZ,because the internet,spotify:album:63McpWDS7P0dF06fqXQMCZ,2013-01-01,180675,True,8,1,2018-01-22T21:17:16Z,81,65,17
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,31G9RaSaDOI2NWcpnIp734,Goldie,spotify:track:31G9RaSaDOI2NWcpnIp734,A$AP Rocky,6rzMufuu8sLkIizM4q9c7J,LONG.LIVE.A$AP (Deluxe Version),spotify:album:6rzMufuu8sLkIizM4q9c7J,2013,192066,True,2,1,2018-03-07T15:30:41Z,81,68,22
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,7xq3uN2toVZ8IbNzfTucyJ,Calm Down,spotify:track:7xq3uN2toVZ8IbNzfTucyJ,G-Eazy,09Q3WwGYsQe5ognkvVkmCu,When It's Dark Out,spotify:album:09Q3WwGYsQe5ognkvVkmCu,2015-12-04,127426,True,8,1,2018-01-22T21:17:48Z,102,54,1
2K6mYwLOIpzJwgfVeNdgE4,List 2M,spotify:playlist:2K6mYwLOIpzJwgfVeNdgE4,joelbeue,2eha6iitIJ7EaVdvusgtQi,Run the Jewels,spotify:track:2eha6iitIJ7EaVdvusgtQi,Run The Jewels,5okrDWqn2b0dX1VBpaZRxQ,DELETED Run The Jewels (Deluxe European Edition),spotify:album:5okrDWqn2b0dX1VBpaZRxQ,2014-01-13,210626,True,1,1,2018-01-22T21:19:06Z,160,62,4
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,77RFXda1NeUkBIor8iZYJG,Peeping Tom - Original Mix,spotify:track:77RFXda1NeUkBIor8iZYJG,Jamie Berry | Rosie Harte,3Xfd5BOLIhFzSBNiM7MBR6,Peeping Tom,spotify:album:3Xfd5BOLIhFzSBNiM7MBR6,2014-03-29,210000,False,1,1,2017-09-27T00:58:44Z,124,53,1
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,1LE1Pl0RKdGcsrBfXeq4Qj,Pack Up the Louie - Caravan Palace Remix,spotify:track:1LE1Pl0RKdGcsrBfXeq4Qj,Caro Emerald | Caravan Palace,40g8qwsEmb9k11QLtUsdO7,Electro Swing VII by Bart & Baker,spotify:album:40g8qwsEmb9k11QLtUsdO7,2014-09-22,209482,False,6,1,2017-10-01T09:04:47Z,116,83,49
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,6GEOAMqbQX9zYMrZ18P1SC,Trainwreck of Electro Swing,spotify:track:6GEOAMqbQX9zYMrZ18P1SC,A Hat in Time | Plasma3Music,0BDAqANqzSR18kGnKDUDgr,Trainwreck of Electro Swing,spotify:album:0BDAqANqzSR18kGnKDUDgr,2016-07-01,247458,False,1,1,2017-10-01T09:05:06Z,,,
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,5Pi3kKFhVDUqrzd7HqzlPU,Thrift Shop (Bart & Baker Electro Swing Club Remix),spotify:track:5Pi3kKFhVDUqrzd7HqzlPU,Scott Bradlee's Postmodern Jukebox,7EqGumih2Opn4nmJ3Rfqrp,Electro Swing VI by Bart & Baker,spotify:album:7EqGumih2Opn4nmJ3Rfqrp,2013-11-18,264212,False,9,1,2017-10-01T09:05:13Z,94,79,7
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,1TAC5SANfK7l6wGHtUQ7MX,Lone Digger,spotify:track:1TAC5SANfK7l6wGHtUQ7MX,Caravan Palace,0ccLlfjzuzpoJerJVsTAmS,<I°_°I>,spotify:album:0ccLlfjzuzpoJerJVsTAmS,2015-10-16,229804,False,1,1,2017-10-15T06:42:17Z,123,77,60
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,7gHkDNieGzYmyuC7E1Xbxw,Rock It for Me,spotify:track:7gHkDNieGzYmyuC7E1Xbxw,Caravan Palace,38ojnzxpPFT09ee03aCTK7,Panic,spotify:album:38ojnzxpPFT09ee03aCTK7,2012,191493,False,5,1,2017-10-15T06:42:29Z,108,81,49
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,48Y0fDYJ9VJecyW75FsCCh,Wonderland,spotify:track:48Y0fDYJ9VJecyW75FsCCh,Caravan Palace,0ccLlfjzuzpoJerJVsTAmS,<I°_°I>,spotify:album:0ccLlfjzuzpoJerJVsTAmS,2015-10-16,190554,False,5,1,2017-10-15T06:42:40Z,207,51,31
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,75P61qDL1jMCHW13Su8bee,Black Betty,spotify:track:75P61qDL1jMCHW13Su8bee,Caravan Palace,4UUl7aQUKonkS1h5ipMlBC,Black Betty,spotify:album:4UUl7aQUKonkS1h5ipMlBC,2017-05-26,189956,False,1,1,2017-10-15T06:42:43Z,108,82,3
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,0Fxorq7TGlhdBDYD2LViYO,Ballroom Breakers (Dunkelbunt Remix),spotify:track:0Fxorq7TGlhdBDYD2LViYO,Savages Y Suefo,7EqGumih2Opn4nmJ3Rfqrp,Electro Swing VI by Bart & Baker,spotify:album:7EqGumih2Opn4nmJ3Rfqrp,2013-11-18,209021,False,1,1,2018-01-03T01:33:51Z,99,74,18
2K9kC8SVBuj3egMrlJQfI3,Electro Swing,spotify:playlist:2K9kC8SVBuj3egMrlJQfI3,azrieldeathangel,3JR6JJsZWfvI9ydk4EmpnN,Oh Angela!,spotify:track:3JR6JJsZWfvI9ydk4EmpnN,Blair Crimmins and The Hookers,4iLsogUF8uAaO26kfn0qSN,The Musical Styling Of,spotify:album:4iLsogUF8uAaO26kfn0qSN,2010-01-05,197373,False,5,1,2018-01-14T03:39:55Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,5kM6lr50zLiBMGvYxzgdvN,Fiquei Sabendo - Ao Vivo,spotify:track:5kM6lr50zLiBMGvYxzgdvN,Aviões do Forró,4o856bTLWsKrGpebTEFJHk,Pool Party do Aviões - Ao Vivo,spotify:album:4o856bTLWsKrGpebTEFJHk,2015-09-04,226253,False,8,1,2018-05-05T00:11:46Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,0RBOFW5424gCCCZrgECbt6,Romance Com Safadeza,spotify:track:0RBOFW5424gCCCZrgECbt6,Wesley Safadão | Anitta,02W8NoSx4nKkg3Sybws8IS,Romance Com Safadeza,spotify:album:02W8NoSx4nKkg3Sybws8IS,2018-04-13,172654,False,1,1,2018-05-05T01:04:58Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,7krl54SfiKf4fMlM7lGlWc,Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo,spotify:track:7krl54SfiKf4fMlM7lGlWc,Gabriel Diniz | Wesley Safadão,3AStdyimTDxrkG47JKLpMo,Acabou Acabou (Quando Eu Digo Que Acabou) [Ao Vivo],spotify:album:3AStdyimTDxrkG47JKLpMo,2017-11-24,191061,False,1,1,2018-05-05T01:11:22Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,6X5jBkAFu7HE3jigdoVW3r,Se é pra Gente Ficar (feat. Wesley Safadão),spotify:track:6X5jBkAFu7HE3jigdoVW3r,Solange Almeida | Wesley Safadão,708cNliAxiocHBCsFZCbIy,Se é pra Gente Ficar (feat. Wesley Safadão),spotify:album:708cNliAxiocHBCsFZCbIy,2017-08-24,176236,False,1,1,2018-05-05T01:11:44Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,1e315r3zQjsng2z952ePQ1,Ninguém É de Ferro,spotify:track:1e315r3zQjsng2z952ePQ1,Wesley Safadão | Marília Mendonça,4N3XTkYkWWwwpjSLu21ZnL,Ninguém É de Ferro,spotify:album:4N3XTkYkWWwwpjSLu21ZnL,2017-02-08,137698,False,1,1,2018-05-05T01:11:55Z,106,58,5
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,0GhaUJVyWwAKDELlAAFWyo,Coração Machucado - Ao Vivo,spotify:track:0GhaUJVyWwAKDELlAAFWyo,Wesley Safadão,6BkLTUeJOCs9aFTrKStcnQ,Ao Vivo Em Brasília,spotify:album:6BkLTUeJOCs9aFTrKStcnQ,2015-11-27,219506,False,8,1,2018-05-05T01:12:19Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,6bV82DzyaNLjig0tVywear,Vou Dar Virote - Ao Vivo,spotify:track:6bV82DzyaNLjig0tVywear,Wesley Safadão,6BkLTUeJOCs9aFTrKStcnQ,Ao Vivo Em Brasília,spotify:album:6BkLTUeJOCs9aFTrKStcnQ,2015-11-27,163906,False,12,1,2018-05-05T01:12:27Z,,,
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,4bftZ7IayYg0I6qQNk4ecK,Tim Tim - Ao Vivo,spotify:track:4bftZ7IayYg0I6qQNk4ecK,Wesley Safadão,6BkLTUeJOCs9aFTrKStcnQ,Ao Vivo Em Brasília,spotify:album:6BkLTUeJOCs9aFTrKStcnQ,2015-11-27,174066,False,9,1,2018-05-05T01:12:33Z,114,55,87
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,3opvl2S4zhJC9rhRLDDYs1,A Dama e o Vagabundo - Ao Vivo,spotify:track:3opvl2S4zhJC9rhRLDDYs1,Wesley Safadão,48NPm3W6Ecr7n8NLAdSH1T,Ao Vivo Em Jurerê,spotify:album:48NPm3W6Ecr7n8NLAdSH1T,2016-02-12,193066,False,1,1,2018-05-05T01:12:41Z,115,89,1
2KALSHdVwWA2YCMCW9cDvD,batida,spotify:playlist:2KALSHdVwWA2YCMCW9cDvD,22o2vxaeq3kcj3fwrbttoebvi,0sSF2viFap4zeXfxUXXt6i,Novinha Vai No Chão - Ao Vivo,spotify:track:0sSF2viFap4zeXfxUXXt6i,Wesley Safadão,6BkLTUeJOCs9aFTrKStcnQ,Ao Vivo Em Brasília,spotify:album:6BkLTUeJOCs9aFTrKStcnQ,2015-11-27,193080,False,14,1,2018-05-05T01:12:53Z,,,
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,3NVfe7Iqz2mk5hqJSGPVNs,I Wanna Be A Hippy,spotify:track:3NVfe7Iqz2mk5hqJSGPVNs,Technohead,6E7IEApUPrl9hyWmE2Mdno,Happy Hardcore Top 100,spotify:album:6E7IEApUPrl9hyWmE2Mdno,2010-05-17,196231,False,1,1,2018-05-29T18:53:22Z,140,,
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,4tM13V5qVHM6nKTx7aMWVj,Kind Van De Duivel,spotify:track:4tM13V5qVHM6nKTx7aMWVj,Jebroer | Paul Elstak,0mYN2jmOxsGapLG9mHVSqi,ELF11,spotify:album:0mYN2jmOxsGapLG9mHVSqi,2016-11-11,202945,False,11,1,2018-05-29T18:53:38Z,77,68,22
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,2PVqPbRv7mlCp2JYzDeMsc,Rainbow In The Sky - K & A's Radio Blast,spotify:track:2PVqPbRv7mlCp2JYzDeMsc,Paul Elstak,5NOu6WXdxUoMoqTgseVIbT,The Best Of Paul Elstak Top 20,spotify:album:5NOu6WXdxUoMoqTgseVIbT,2011-04-29,213112,False,3,1,2018-05-29T18:53:48Z,167,48,1
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,4k1OADTXVmuABulPYY9IIu,Turbo,spotify:track:4k1OADTXVmuABulPYY9IIu,New Kids | Paul Elstak,5NOu6WXdxUoMoqTgseVIbT,The Best Of Paul Elstak Top 20,spotify:album:5NOu6WXdxUoMoqTgseVIbT,2011-04-29,215653,False,1,1,2018-05-29T18:53:53Z,129,49,2
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,5RFvmMTrWWMkUxfhrnckOJ,Wonderfull Days - Radio Edit,spotify:track:5RFvmMTrWWMkUxfhrnckOJ,Charly Lownoise & Mental Theo,2VDYE3MgwJcX5csT8q4idL,The Best Of Charly Lownoise & Mental Theo,spotify:album:2VDYE3MgwJcX5csT8q4idL,2017-03-03,231333,False,1,1,2018-05-29T18:54:47Z,165,51,15
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,2YuKyP77pidQlkxm8PuyJj,Anton aus Tirol,spotify:track:2YuKyP77pidQlkxm8PuyJj,Anton | DJ Ötzi,3cOWgbuDqtPClEburOYqS1,Das Album,spotify:album:3cOWgbuDqtPClEburOYqS1,2010-04-24,229733,False,2,1,2018-07-29T17:33:05Z,138,69,14
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,0PqgffkD3LrwUps8uIYKzO,Always Hardcore - Extended radio mix,spotify:track:0PqgffkD3LrwUps8uIYKzO,Bodylotion,6HBVtl5sVQsv8K6W6E3OxZ,Always Hardcore - Remixes,spotify:album:6HBVtl5sVQsv8K6W6E3OxZ,2011,313190,False,3,1,2018-07-29T17:39:13Z,94,69,1
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,6M5BZsMVeayuydKVaRCo3t,Wonderful Days,spotify:track:6M5BZsMVeayuydKVaRCo3t,Charly Lownoise | Mental Theo,6E7IEApUPrl9hyWmE2Mdno,Happy Hardcore Top 100,spotify:album:6E7IEApUPrl9hyWmE2Mdno,2010-05-17,331572,False,9,1,2018-11-08T20:30:56Z,166,45,20
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,6EXBuSzvrurcYbizwelIok,Me Gabber,spotify:track:6EXBuSzvrurcYbizwelIok,Jebroer,2gBW8HaOkCas7Yu7B2026G,Me Gabber,spotify:album:2gBW8HaOkCas7Yu7B2026G,2016-03-04,175354,False,1,1,2018-11-30T21:30:55Z,,,
2Kb9g90n1Wo8Rwv7oFHgIq,Music Dutchies like,spotify:playlist:2Kb9g90n1Wo8Rwv7oFHgIq,3uzsg7wo0bk20jd9wy50z93fz,5Yl45cxluoIFddA4XyfxIq,One (Always Hardcore),spotify:track:5Yl45cxluoIFddA4XyfxIq,Scooter,4ufP8L37FfP1QjjiTv1Qxl,Mind the Gap,spotify:album:4ufP8L37FfP1QjjiTv1Qxl,2004-11-08,225026,False,2,1,2018-12-02T08:55:15Z,144,47,1
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,6YCly8mzMadXwtvLNz5t2p,Old Locomotive,spotify:track:6YCly8mzMadXwtvLNz5t2p,The Murlocs,4qPNJWSfQwQK1hTizW1w2U,Old Locomotive,spotify:album:4qPNJWSfQwQK1hTizW1w2U,2017-07-28,196560,False,1,1,2018-05-29T19:08:51Z,128,32,1
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,65wx71brAmEQz66GXXF8gI,Sound & Color,spotify:track:65wx71brAmEQz66GXXF8gI,Alabama Shakes,2IVZPDXb7LFbyukqaoWpYR,Sound & Color,spotify:album:2IVZPDXb7LFbyukqaoWpYR,2015-04-21,182466,False,1,1,2017-02-18T22:00:36Z,114,55,86
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,19K3lUMJmOdeuOBTrbLm19,Weekend Wars,spotify:track:19K3lUMJmOdeuOBTrbLm19,MGMT,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,spotify:album:6mm1Skz3JE6AXneya9Nyiv,2007-12-14,250773,False,2,1,2017-02-21T18:10:28Z,77,55,10
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,0MTb6R6baVJJlHXOGBauS3,Shadow,spotify:track:0MTb6R6baVJJlHXOGBauS3,Wild Nothing,5TJJW7ZmXtmZCVOBWS0SdU,Nocturne,spotify:album:5TJJW7ZmXtmZCVOBWS0SdU,2012-08-28,258779,False,1,1,2017-02-21T18:10:37Z,138,45,11
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,7yHjGj7rDKqolyqeZjPv9t,Soldier Girl,spotify:track:7yHjGj7rDKqolyqeZjPv9t,The Polyphonic Spree,6NlU7ZtjDMNSEfxfjzDnwL,The Beginning Stages Of ...,spotify:album:6NlU7ZtjDMNSEfxfjzDnwL,2002-09-23,239066,False,8,1,2017-02-21T18:11:20Z,93,46,18
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,0agBriTy7L5vFjeFT4qXr9,Myth,spotify:track:0agBriTy7L5vFjeFT4qXr9,Beach House,5k565ga9B9EJqLyCatmrt0,Bloom,spotify:album:5k565ga9B9EJqLyCatmrt0,2012-05-15,258653,False,1,1,2017-02-21T18:11:38Z,142,45,4
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,spotify:track:4iG2gAwKXsOcijVaVXzRPW,MGMT,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,spotify:album:6mm1Skz3JE6AXneya9Nyiv,2007-12-14,261000,True,1,1,2017-02-21T18:11:50Z,100,44,1
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,4yp8SBDicCWL074V18wasl,Portal to an Empty Head,spotify:track:4yp8SBDicCWL074V18wasl,The Disco Biscuits,1YONbNiaS0FsDw82IJ4RoQ,Otherwise Law Abiding Citizens,spotify:album:1YONbNiaS0FsDw82IJ4RoQ,2011-07-12,410093,False,6,1,2018-05-10T15:27:06Z,175,47,1
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,0j2PnpDNt78NA867vsH6kW,Radiating,spotify:track:0j2PnpDNt78NA867vsH6kW,Jackie O Motherfucker,55QZdixj3uDEqoWRsI8Noe,Bloom,spotify:album:55QZdixj3uDEqoWRsI8Noe,2018-04-03,481500,True,2,1,2018-05-08T22:05:22Z,104,57,90
2kBXglcXLf1jx6uZCyKYet,Contemporary Psych Rock,spotify:playlist:2kBXglcXLf1jx6uZCyKYet,margulisg,2o8pFe93xgZaQ4Hw7mSX9t,Half Mast,spotify:track:2o8pFe93xgZaQ4Hw7mSX9t,Empire Of The Sun,04gYcIojJt78nYnN5oOrKt,Walking On A Dream,spotify:album:04gYcIojJt78nYnN5oOrKt,2009-02-23,234360,False,3,1,2017-02-21T18:11:54Z,126,78,1
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,50OrRAiBBjZKEn1Z48xuGJ,Everything,spotify:track:50OrRAiBBjZKEn1Z48xuGJ,Pillar,6gUCUXFMchiuKgZEOIZAe6,The Reckoning,spotify:album:6gUCUXFMchiuKgZEOIZAe6,2006,192146,False,1,1,2017-03-01T12:15:45Z,86,49,1
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,373Jg06Sjx7D4KIC7e9Awa,"Dear X, You Don't Own Me",spotify:track:373Jg06Sjx7D4KIC7e9Awa,Disciple,2MnkenkY7UYtocisCoLba1,Horseshoes & Handgrenades,spotify:album:2MnkenkY7UYtocisCoLba1,2010-09-14,214013,False,1,1,2017-03-01T12:16:31Z,,,
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,5Ep3T0EPeNP6FYN9S3KhiL,Down,spotify:track:5Ep3T0EPeNP6FYN9S3KhiL,Thousand Foot Krutch,4fSovBNtliN1OY3CXNDS16,The End Is Where We Begin,spotify:album:4fSovBNtliN1OY3CXNDS16,2012-04-17,207240,False,11,1,2017-03-01T12:25:28Z,174,34,1
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,5Up8fJxWHkH2wVamYlltku,Gameface (1st Half Edition) [feat. Kb & Soul Glo Activatur],spotify:track:5Up8fJxWHkH2wVamYlltku,KJ-52 | KB | Soul Glo Activatur,0pb40bqp948O1PVSbzlbGu,Mental,spotify:album:0pb40bqp948O1PVSbzlbGu,2014-10-21,192956,False,1,1,2017-03-01T12:25:28Z,147,60,1
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,39sN48Q2DIbyVK8i8kkqgF,Frontline,spotify:track:39sN48Q2DIbyVK8i8kkqgF,Pillar,22Vt5HrHpPtKb8yN90LRwM,Where Do We Go From Here,spotify:album:22Vt5HrHpPtKb8yN90LRwM,2004,190906,False,7,1,2017-03-01T12:25:28Z,108,69,1
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,7DSuXgRK2aNMiocaBSF0o6,Microphone,spotify:track:7DSuXgRK2aNMiocaBSF0o6,Manic Drive,7wCxCT4nScjl5GM9HpC2OL,EPIC,spotify:album:7wCxCT4nScjl5GM9HpC2OL,2011-09-27,210586,False,7,1,2017-03-01T12:25:28Z,154,65,1
2kDdQmtv9afc7dAGRYV6KY,Christian Hard Rock,spotify:playlist:2kDdQmtv9afc7dAGRYV6KY,12132861648,4OLa2mTkpFTHiFOlGIfYim,BZRK,spotify:track:4OLa2mTkpFTHiFOlGIfYim,Family Force 5,3lXNaT25pd3EzpeYM74rxI,Time Stands Still,spotify:album:3lXNaT25pd3EzpeYM74rxI,2014-08-05,221318,False,2,1,2017-03-01T12:25:28Z,115,72,1
